X	Y
147	133
139	147
134	154
136	142
140	150
141	148
147	134
152	146
149	154
139	154
137	147
137	138
153	148
138	149
134	134
139	143
156	146
133	151
139	154
148	137
149	143
134	139
139	150
134	135
138	142
138	133
152	154
140	150
153	152
147	148
136	134
145	140
142	134
147	145
149	137
147	149
152	139
135	150
137	146
138	141
136	153
152	135
145	151
141	139
153	134
133	140
141	148
144	142
143	154
144	153
148	136
139	155
149	143
154	147
144	151
151	147
136	135
143	151
146	139
138	139
147	147
156	154
151	149
140	154
152	145
135	141
134	145
139	142
146	148
144	150
156	149
138	144
141	153
151	152
142	145
139	148
151	147
134	149
155	139
136	146
150	135
144	142
142	135
144	152
148	156
149	150
144	141
142	141
150	142
133	151
155	143
141	146
150	153
153	150
149	153
144	154
135	137
136	135
150	140
154	145
140	143
139	155
149	142
136	143
151	143
136	152
152	151
151	136
153	152
144	146
154	154
153	146
144	134
153	138
146	142
133	154
139	142
146	139
142	141
155	146
135	144
144	152
154	139
151	152
152	150
138	146
133	145
153	135
156	148
155	141
140	155
141	137
134	151
139	146
147	154
138	149
150	133
153	148
142	136
140	139
140	143
144	139
134	149
138	150
143	147
154	139
141	140
135	142
155	152
146	137
138	147
144	138
144	145
138	152
151	153
147	148
152	150
154	154
149	139
142	153
155	147
153	154
143	145
137	147
152	152
137	147
151	155
134	137
142	136
144	138
141	134
148	152
133	151
153	145
154	134
139	134
144	152
153	133
155	141
150	142
149	144
139	147
146	137
149	151
149	133
150	143
148	151
143	135
133	135
134	133
142	151
154	134
133	134
153	148
155	151
137	149
154	133
153	146
154	136
133	139
152	150
147	151
145	156
145	154
133	135
145	143
150	135
134	147
147	139
141	142
151	143
144	147
137	134
139	149
152	145
143	154
153	156
147	135
136	139
134	139
138	155
150	152
144	155
141	149
155	147
136	140
151	146
152	154
148	141
133	139
148	135
134	142
134	145
142	145
142	152
153	148
135	146
135	156
148	153
137	152
134	140
136	148
142	137
155	138
153	155
149	137
139	151
139	141
148	141
147	147
147	148
152	136
148	152
144	149
138	137
146	152
138	155
150	140
135	136
151	135
149	148
147	147
140	155
155	133
134	137
140	147
138	136
145	153
136	155
142	133
145	147
142	150
139	139
139	156
144	137
135	148
151	144
151	141
153	138
152	147
136	135
145	133
135	146
138	142
133	148
152	135
150	153
151	136
134	152
153	140
139	140
147	135
154	151
144	144
136	141
156	138
152	147
139	147
153	141
152	155
156	148
155	155
135	155
155	140
133	156
135	142
134	140
135	137
154	138
142	149
147	141
149	152
156	149
144	140
143	137
144	136
145	139
149	146
153	141
134	134
142	143
147	140
154	151
136	152
143	136
153	140
139	156
144	148
143	141
144	148
134	140
133	149
145	154
147	144
156	143
141	149
139	150
142	144
142	156
148	135
152	140
145	153
138	140
146	145
141	138
147	140
138	145
133	149
134	148
137	139
145	144
152	136
134	155
143	139
154	144
134	149
152	148
154	155
147	149
139	136
154	149
155	155
138	135
153	155
149	141
133	145
152	145
149	142
141	153
134	136
134	143
145	135
136	147
153	138
144	133
133	143
134	153
146	140
150	153
134	143
154	133
151	155
144	151
145	137
149	140
148	151
143	152
143	147
152	140
139	147
138	154
139	148
145	135
153	147
148	152
134	143
147	135
134	153
156	135
140	154
155	150
149	144
152	134
137	138
136	139
139	152
134	147
155	136
142	153
134	134
138	153
155	144
136	142
139	149
142	150
134	152
151	133
156	134
135	154
139	152
147	139
142	141
154	151
133	154
146	143
138	147
144	146
153	148
142	134
145	134
134	145
139	144
138	142
134	146
155	146
140	150
137	146
141	135
146	147
137	156
144	138
139	139
151	151
134	144
140	149
154	148
134	134
139	141
151	133
135	148
150	155
154	144
152	138
144	135
149	144
137	141
144	137
140	139
150	151
150	144
143	137
148	133
144	137
155	153
147	142
147	133
135	141
137	150
141	148
134	148
149	140
153	153
155	146
144	148
141	134
155	146
152	134
136	152
137	155
147	145
155	138
135	135
149	141
152	146
143	149
146	141
143	148
133	149
155	152
142	139
141	144
148	135
140	153
145	133
150	145
142	140
133	144
133	134
139	152
143	133
152	145
135	133
138	153
135	153
138	151
148	148
152	139
135	153
149	136
137	153
147	145
145	141
149	150
135	154
150	139
155	148
156	138
141	155
137	144
136	154
155	135
156	143
136	149
147	148
150	136
150	141
144	145
137	156
154	149
151	136
154	146
143	152
150	142
145	145
154	153
143	137
143	156
154	133
134	147
142	145
149	142
141	154
137	153
136	151
138	134
153	138
134	147
136	149
143	152
148	152
135	135
150	154
145	138
146	140
156	147
145	136
151	155
153	136
142	152
146	136
139	146
148	150
134	149
151	150
138	155
138	154
149	140
143	154
144	136
155	152
153	135
148	141
142	141
150	138
156	146
148	149
154	142
135	146
142	145
155	149
142	133
153	153
140	152
141	141
137	138
136	135
150	152
140	135
151	143
154	135
141	135
139	146
144	148
139	139
136	135
133	139
143	150
145	141
147	135
138	150
136	154
152	138
135	151
136	147
135	153
152	136
136	151
155	142
136	135
136	151
133	144
133	148
153	140
147	146
139	142
139	142
147	140
145	145
138	153
150	145
141	139
134	139
139	142
155	148
148	145
146	146
137	152
156	152
148	141
148	133
154	137
155	150
154	143
139	134
150	139
137	152
133	143
151	150
155	146
134	147
141	149
144	147
149	152
145	140
146	143
135	156
146	142
136	144
155	153
138	143
144	135
150	143
144	154
155	154
142	137
150	155
142	138
142	156
151	138
144	140
138	149
141	155
134	134
141	138
138	138
138	152
150	150
146	146
138	145
137	149
134	139
150	138
137	140
138	147
153	151
155	152
152	147
155	143
155	141
142	137
148	135
149	146
145	140
135	154
147	151
143	141
135	154
149	135
135	147
134	134
137	139
148	135
148	139
139	154
148	150
138	143
140	145
147	141
137	142
137	139
148	150
143	154
138	149
135	134
142	154
149	154
144	153
141	147
146	150
141	137
146	138
155	154
147	134
156	146
144	153
155	147
143	151
154	143
136	136
143	143
147	143
152	137
136	152
148	150
148	147
149	154
150	138
137	142
144	151
144	149
142	146
145	155
137	137
143	146
144	143
153	145
153	149
155	133
139	138
134	137
144	154
153	142
148	143
146	151
137	134
139	144
150	135
139	152
139	140
134	147
144	150
148	156
148	150
141	147
139	135
136	146
135	139
153	142
143	152
151	148
154	150
155	150
151	139
136	155
149	150
155	147
139	137
138	147
151	137
140	144
146	152
137	154
154	142
154	150
155	141
144	137
135	150
139	152
153	142
142	156
150	150
137	149
142	144
145	137
147	136
144	155
150	148
151	152
135	144
147	147
143	141
146	135
149	149
143	136
155	137
140	152
155	138
137	151
140	153
136	147
145	148
153	152
144	149
133	148
155	138
137	141
142	145
153	154
149	151
134	134
146	147
146	149
136	146
152	143
145	155
142	144
147	135
144	139
144	153
150	135
133	156
156	148
146	140
134	148
135	133
139	156
152	136
144	135
154	155
142	136
148	136
155	149
150	140
155	137
152	141
152	151
146	137
141	145
141	155
145	146
152	149
137	148
154	140
146	141
138	152
140	146
154	134
140	141
148	138
150	146
137	136
140	142
145	151
146	136
138	142
150	138
140	136
141	149
145	141
150	155
142	150
142	137
151	144
155	133
143	148
154	139
136	155
136	151
143	140
141	143
147	138
135	149
153	143
148	147
136	137
135	153
139	138
140	141
156	139
142	133
143	144
139	153
143	138
144	148
149	134
137	135
135	149
141	140
149	155
143	150
145	148
145	137
143	139
134	139
148	147
152	139
154	151
141	155
154	147
141	135
135	136
139	156
143	136
133	139
153	145
133	146
153	134
140	151
138	145
137	146
149	151
145	136
147	145
137	148
144	144
138	151
151	146
142	145
142	152
144	152
148	139
155	142
148	151
134	150
137	142
150	148
147	149
138	146
153	144
151	137
141	151
139	155
133	152
143	147
143	147
149	146
141	143
139	137
136	142
146	146
148	152
152	134
141	134
152	148
148	135
140	155
146	136
141	137
148	135
153	144
152	142
156	155
152	150
140	146
133	151
150	151
153	145
135	136
145	148
141	136
141	152
138	149
147	140
150	156
145	147
143	134
154	138
137	136
149	149
137	138
139	146
149	153
151	150
153	152
153	152
137	146
134	155
150	155
149	147
151	151
142	142
139	145
147	138
151	155
153	143
143	145
137	134
155	139
154	148
139	155
153	142
143	138
155	136
147	152
150	156
156	139
153	134
137	134
144	141
150	140
153	144
153	139
156	156
147	154
145	151
145	143
149	145
150	150
136	147
137	152
155	152
138	148
149	152
140	152
144	147
135	149
152	134
146	151
136	154
143	149
133	153
149	141
145	136
138	150
147	143
143	138
148	147
139	152
140	138
151	139
144	144
139	134
145	145
142	142
145	145
154	145
145	148
151	137
151	144
145	149
140	138
149	144
137	140
146	153
148	141
151	149
150	147
137	150
152	135
143	151
140	146
151	136
133	145
146	148
134	151
146	136
151	150
137	153
140	141
141	147
135	135
154	155
150	148
156	154
137	150
136	135
145	149
142	152
138	144
139	146
150	142
154	138
153	137
135	144
142	149
148	135
153	133
149	145
141	142
151	133
142	140
134	149
147	150
156	151
136	145
137	153
147	133
156	138
145	139
153	144
147	136
135	138
143	152
141	150
153	141
151	147
133	137
144	154
138	135
144	134
150	134
145	138
152	140
137	144
139	136
147	146
145	155
146	151
145	134
155	142
154	140
147	145
140	151
133	139
145	148
136	151
151	149
149	143
133	148
137	150
142	151
150	147
145	150
134	149
151	154
147	144
155	139
154	154
135	147
140	143
141	145
154	139
135	138
149	148
155	137
155	143
155	143
138	149
144	145
138	145
142	142
133	135
148	145
134	136
147	142
140	143
133	143
149	133
152	154
148	136
151	134
143	142
146	151
146	139
136	136
150	137
143	148
140	156
153	138
141	140
141	147
145	151
136	138
135	138
138	133
155	134
148	156
154	153
146	142
142	148
142	151
133	133
152	149
136	151
145	155
143	145
151	134
148	140
149	143
138	134
143	145
140	151
135	136
141	146
150	153
139	150
143	154
142	154
134	138
154	153
138	147
146	156
146	154
145	149
144	143
153	133
151	136
137	135
139	135
137	136
151	145
144	155
142	138
139	154
151	151
138	147
140	149
152	150
149	153
134	153
150	144
152	147
136	146
143	133
154	133
138	154
143	156
145	142
151	139
146	152
139	136
156	138
140	147
152	142
143	148
151	135
154	141
150	134
145	133
140	146
154	143
154	152
145	150
140	144
151	151
149	143
133	154
135	151
142	142
141	136
148	147
141	150
156	134
149	147
156	133
146	136
155	153
150	143
149	152
136	143
143	147
141	144
133	143
133	145
138	146
151	137
145	150
143	155
147	149
149	150
155	140
154	143
143	155
152	147
154	154
148	143
135	133
133	140
153	156
137	137
134	141
154	136
140	153
152	154
156	150
149	152
142	137
150	151
150	147
137	156
142	152
153	150
135	149
138	148
142	133
151	137
154	135
135	155
144	134
149	134
144	148
145	136
149	156
153	141
146	149
148	135
136	152
153	134
155	146
145	144
142	154
154	137
142	155
146	154
156	140
145	148
155	142
150	149
141	153
156	152
148	153
143	140
135	150
144	143
143	150
142	141
150	153
153	149
137	147
154	156
155	148
145	151
134	146
146	155
140	151
151	144
152	140
152	145
155	149
140	137
138	141
145	152
146	153
145	142
141	151
135	139
142	135
134	138
153	144
145	136
140	149
152	136
155	143
135	147
136	151
151	133
146	134
142	141
150	141
139	135
147	141
141	156
144	139
155	155
150	153
154	139
144	139
142	145
147	136
152	145
135	140
154	145
137	150
155	135
155	145
137	144
151	135
147	142
152	134
156	147
143	140
154	139
140	142
151	137
149	146
138	143
148	154
152	153
150	134
148	138
141	145
155	153
151	151
135	134
153	143
153	143
147	145
141	137
153	142
143	136
140	144
154	134
152	142
152	153
138	155
150	145
136	141
152	134
144	134
134	146
136	154
140	141
139	140
145	136
156	135
155	136
134	136
151	143
149	136
146	135
148	147
153	154
153	143
138	150
138	156
153	139
154	150
141	137
149	140
145	151
138	146
151	133
139	135
143	154
149	151
149	141
137	141
148	149
142	156
149	136
136	151
146	136
152	151
134	141
149	143
139	150
146	147
145	142
155	155
140	137
134	153
142	142
138	141
151	148
154	139
143	143
140	149
135	144
144	139
140	151
151	135
148	151
146	156
140	144
148	140
147	152
147	154
143	154
136	150
143	143
134	141
148	139
145	134
140	135
134	137
153	149
155	138
154	145
153	147
142	142
145	136
137	153
146	155
146	150
151	156
145	147
147	152
143	145
147	152
136	140
149	149
155	140
145	133
136	141
154	156
137	142
152	140
151	155
155	153
149	139
149	145
149	141
139	136
152	137
139	137
151	155
147	147
144	138
138	141
143	141
146	135
143	146
